LO ESPEJO	10	4097
LO ESPEJO	20	5770
LO ESPEJO	30	8898
LO ESPEJO	40	8690
LO ESPEJO	50	5536
LO ESPEJO	120	2624
LO ESPEJO	130	1339
LO ESPEJO	140	829
LO ESPEJO	150	492
LO ESPEJO	160	287
LO ESPEJO	170	131
LO ESPEJO	240	83
LO ESPEJO	250	50
LO ESPEJO	260	39
LO ESPEJO	270	12
LO ESPEJO	280	12
LO ESPEJO	290	16
LO ESPEJO	360	8
LO ESPEJO	370	5
LO ESPEJO	380	6
LO ESPEJO	390	9
LO ESPEJO	400	6
LO ESPEJO	410	4
LO BARNECHEA	0	2866
LO BARNECHEA	10	3613
LO BARNECHEA	20	3398
LO BARNECHEA	30	3912
LO BARNECHEA	40	4270
LO BARNECHEA	50	3919
LO BARNECHEA	120	2768
LO BARNECHEA	130	1565
LO BARNECHEA	140	861
LO BARNECHEA	150	484
LO BARNECHEA	160	266
LO BARNECHEA	170	170
LO BARNECHEA	240	82
LO BARNECHEA	250	48
LO BARNECHEA	260	26
LO BARNECHEA	270	23
LO BARNECHEA	280	15
LO BARNECHEA	290	15
LO BARNECHEA	360	13
LO BARNECHEA	370	9
LO BARNECHEA	380	8
LO BARNECHEA	390	6
LO BARNECHEA	400	8
LO BARNECHEA	410	5
LAS CONDES	0	81457
LAS CONDES	10	101959
LAS CONDES	20	80947
LAS CONDES	30	47553
LAS CONDES	40	23199
LAS CONDES	50	12350
LAS CONDES	120	6122
LAS CONDES	130	3157
LAS CONDES	140	1668
LAS CONDES	150	998
LAS CONDES	160	647
LAS CONDES	170	453
LAS CONDES	240	279
LAS CONDES	250	109
LAS CONDES	260	84
LAS CONDES	270	67
LAS CONDES	280	72
LAS CONDES	290	55
LAS CONDES	360	51
LAS CONDES	370	46
LAS CONDES	380	41
LAS CONDES	390	39
LAS CONDES	400	37
LAS CONDES	410	40
LA REINA	0	12570
LA REINA	10	19377
LA REINA	20	28968
LA REINA	30	17979
LA REINA	40	9744
LA REINA	50	4394
LA REINA	120	2045
LA REINA	130	951
LA REINA	140	421
LA REINA	150	208
LA REINA	160	141
LA REINA	170	91
LA REINA	240	49
LA REINA	250	39
LA REINA	260	32
LA REINA	270	22
LA REINA	280	13
LA REINA	290	14
LA REINA	360	15
LA REINA	370	11
LA REINA	380	15
LA REINA	390	11
LA REINA	400	11
LA REINA	410	6
LA PINTANA	0	3259
LA PINTANA	10	4221
LA PINTANA	20	5613
LA PINTANA	30	8385
LA PINTANA	40	13761
LA PINTANA	50	15191
LA PINTANA	120	9205
LA PINTANA	130	4193
LA PINTANA	140	2269
LA PINTANA	150	1308
LA PINTANA	160	733
LA PINTANA	170	390
LA PINTANA	240	176
LA PINTANA	250	100
LA PINTANA	260	64
LA PINTANA	270	50
LA PINTANA	280	42
LA PINTANA	290	35
LA PINTANA	360	21
LA PINTANA	370	15
LA PINTANA	380	16
LA PINTANA	390	19
LA PINTANA	400	14
LA PINTANA	410	9
LA PINTANA	480	1
LA GRANJA	0	4585
LA GRANJA	10	5419
LA GRANJA	20	8673
LA GRANJA	30	13269
LA GRANJA	40	13275
LA GRANJA	50	6688
LA GRANJA	120	2731
LA GRANJA	130	1545
LA GRANJA	140	910
LA GRANJA	150	458
LA GRANJA	160	267
LA GRANJA	170	136
LA GRANJA	240	81
LA GRANJA	250	41
LA GRANJA	260	39
LA GRANJA	270	26
LA GRANJA	280	21
LA GRANJA	290	20
LA GRANJA	360	15
LA GRANJA	370	10
LA GRANJA	380	8
LA GRANJA	390	10
LA GRANJA	400	12
LA GRANJA	410	10
LA FLORIDA	0	35603
LA FLORIDA	10	57384
LA FLORIDA	20	90036
LA FLORIDA	30	78453
LA FLORIDA	40	51644
LA FLORIDA	50	27329
LA FLORIDA	120	12276
LA FLORIDA	130	6000
LA FLORIDA	140	3380
LA FLORIDA	150	1798
LA FLORIDA	160	903
LA FLORIDA	170	456
LA FLORIDA	240	288
LA FLORIDA	250	168
LA FLORIDA	260	132
LA FLORIDA	270	112
LA FLORIDA	280	72
LA FLORIDA	290	67
LA FLORIDA	360	41
LA FLORIDA	370	38
LA FLORIDA	380	44
LA FLORIDA	390	41
LA FLORIDA	400	25
LA FLORIDA	410	19
LA CISTERNA	0	14369
LA CISTERNA	10	24370
LA CISTERNA	20	50063
LA CISTERNA	30	39750
LA CISTERNA	40	15646
LA CISTERNA	50	6615
LA CISTERNA	120	3266
LA CISTERNA	130	1971
LA CISTERNA	140	1062
LA CISTERNA	150	575
LA CISTERNA	160	298
LA CISTERNA	170	189
LA CISTERNA	240	99
LA CISTERNA	250	65
LA CISTERNA	260	56
LA CISTERNA	270	42
LA CISTERNA	280	34
LA CISTERNA	290	27
LA CISTERNA	360	16
LA CISTERNA	370	12
LA CISTERNA	380	16
LA CISTERNA	390	19
LA CISTERNA	400	13
LA CISTERNA	410	18
INDEPENDENCIA	0	17490
INDEPENDENCIA	10	25051
INDEPENDENCIA	20	23069
INDEPENDENCIA	30	14399
INDEPENDENCIA	40	8341
INDEPENDENCIA	50	4914
INDEPENDENCIA	120	2805
INDEPENDENCIA	130	1624
INDEPENDENCIA	140	874
INDEPENDENCIA	150	397
INDEPENDENCIA	160	212
INDEPENDENCIA	170	125
INDEPENDENCIA	240	77
INDEPENDENCIA	250	48
INDEPENDENCIA	260	50
INDEPENDENCIA	270	38
INDEPENDENCIA	280	21
INDEPENDENCIA	290	18
INDEPENDENCIA	360	15
INDEPENDENCIA	370	10
INDEPENDENCIA	380	12
INDEPENDENCIA	390	5
INDEPENDENCIA	400	9
INDEPENDENCIA	410	9
HUECHURABA	0	4260
HUECHURABA	10	5833
HUECHURABA	20	9079
HUECHURABA	30	9964
HUECHURABA	40	6515
HUECHURABA	50	3727
HUECHURABA	120	2114
HUECHURABA	130	1160
HUECHURABA	140	668
HUECHURABA	150	296
HUECHURABA	160	141
HUECHURABA	170	107
HUECHURABA	240	73
HUECHURABA	250	39
HUECHURABA	260	25
HUECHURABA	270	20
HUECHURABA	280	17
HUECHURABA	290	15
HUECHURABA	360	6
HUECHURABA	370	7
HUECHURABA	380	18
HUECHURABA	390	6
HUECHURABA	400	6
HUECHURABA	410	5
ESTACION CENTRAL	0	59915
ESTACION CENTRAL	10	89823
ESTACION CENTRAL	20	70755
ESTACION CENTRAL	30	34657
ESTACION CENTRAL	40	16579
ESTACION CENTRAL	50	10175
ESTACION CENTRAL	120	5431
ESTACION CENTRAL	130	2735
ESTACION CENTRAL	140	1371
ESTACION CENTRAL	150	609
ESTACION CENTRAL	160	353
ESTACION CENTRAL	170	219
ESTACION CENTRAL	240	147
ESTACION CENTRAL	250	101
ESTACION CENTRAL	260	81
ESTACION CENTRAL	270	62
ESTACION CENTRAL	280	47
ESTACION CENTRAL	290	51
ESTACION CENTRAL	360	32
ESTACION CENTRAL	370	32
ESTACION CENTRAL	380	28
ESTACION CENTRAL	390	31
ESTACION CENTRAL	400	24
ESTACION CENTRAL	410	27
EL BOSQUE	0	3156
EL BOSQUE	10	4819
EL BOSQUE	20	5362
EL BOSQUE	30	9228
EL BOSQUE	40	14558
EL BOSQUE	50	11381
EL BOSQUE	120	5887
EL BOSQUE	130	2668
EL BOSQUE	140	1388
EL BOSQUE	150	851
EL BOSQUE	160	489
EL BOSQUE	170	293
EL BOSQUE	240	137
EL BOSQUE	250	75
EL BOSQUE	260	39
EL BOSQUE	270	36
EL BOSQUE	280	28
EL BOSQUE	290	17
EL BOSQUE	360	12
EL BOSQUE	370	10
EL BOSQUE	380	8
EL BOSQUE	390	9
EL BOSQUE	400	7
EL BOSQUE	410	6
CONCHALI	0	18603
CONCHALI	10	25914
CONCHALI	20	25200
CONCHALI	30	15106
CONCHALI	40	7805
CONCHALI	50	4376
CONCHALI	120	2683
CONCHALI	130	1566
CONCHALI	140	915
CONCHALI	150	423
CONCHALI	160	213
CONCHALI	170	149
CONCHALI	240	76
CONCHALI	250	46
CONCHALI	260	52
CONCHALI	270	37
CONCHALI	280	26
CONCHALI	290	20
CONCHALI	360	19
CONCHALI	370	19
CONCHALI	380	11
CONCHALI	390	12
CONCHALI	400	13
CONCHALI	410	17
CERRO NAVIA	0	5313
CERRO NAVIA	10	7884
CERRO NAVIA	20	12443
CERRO NAVIA	30	16406
CERRO NAVIA	40	15254
CERRO NAVIA	50	10115
CERRO NAVIA	120	5992
CERRO NAVIA	130	3335
CERRO NAVIA	140	1988
CERRO NAVIA	150	1108
CERRO NAVIA	160	629
CERRO NAVIA	170	341
CERRO NAVIA	240	151
CERRO NAVIA	250	103
CERRO NAVIA	260	44
CERRO NAVIA	270	43
CERRO NAVIA	280	37
CERRO NAVIA	290	29
CERRO NAVIA	360	18
CERRO NAVIA	370	20
CERRO NAVIA	380	11
CERRO NAVIA	390	15
CERRO NAVIA	400	9
CERRO NAVIA	410	9
CERRILLOS	0	4464
CERRILLOS	10	9434
CERRILLOS	20	16545
CERRILLOS	30	13387
CERRILLOS	40	9173
CERRILLOS	50	5045
CERRILLOS	120	2344
CERRILLOS	130	1253
CERRILLOS	140	737
CERRILLOS	150	389
CERRILLOS	160	229
CERRILLOS	170	142
CERRILLOS	240	90
CERRILLOS	250	60
CERRILLOS	260	33
CERRILLOS	270	22
CERRILLOS	280	19
CERRILLOS	290	7
CERRILLOS	360	9
CERRILLOS	370	5
CERRILLOS	380	9
CERRILLOS	390	8
CERRILLOS	400	8
CERRILLOS	410	5
	0	6189
	10	7422
	20	6962
	30	15660
	40	17423
	50	9592
	120	3620
	130	1708
	140	1091
	150	669
	160	389
	170	260
	240	193
	250	138
	260	123
	270	104
	280	66
	290	69
	360	65
	370	53
	380	48
	390	40
	400	28
	410	30
